location,Basel,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction,Cloud Cover Total,Sunshine Duration
unit,°C,mm,%,km/h,°,%,min
level,2 m elevation corrected,sfc,2 m,10 m,10 m,sfc,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Cloud Cover Total,Basel Sunshine Duration
20230509T0400,12.620245,0.0,99.281395,2.968636,165.96376,74.0,0.2314815
20230509T0500,13.180245,0.0,98.57132,2.7416782,156.8014,62.0,22.424244
20230509T0600,13.910245,0.0,97.55518,3.6,143.1301,61.0,23.030302
20230509T0700,15.280245,0.0,95.14666,3.8939953,146.30994,88.0,6.666666
20230509T0800,16.780245,0.0,89.09003,4.6938257,147.52881,93.0,3.6363637
20230509T0900,17.950245,0.1,81.120186,6.12,151.9275,33.0,39.999996
20230509T1000,19.060246,0.2,72.13941,5.04,180.0,40.0,35.757576
20230509T1100,19.810246,0.1,67.67762,4.6938252,175.60129,67.0,19.393942
20230509T1200,20.030245,0.0,65.03184,5.8603754,190.61966,81.0,10.909091
20230509T1300,20.270245,0.1,63.192207,7.386582,223.02507,96.0,1.8181801
20230509T1400,19.300245,0.1,68.419815,5.6920996,251.56506,100.0,0.0
20230509T1500,17.690245,0.5,81.56123,3.9763298,264.80557,100.0,0.0
20230509T1600,16.330246,1.1,91.68865,7.24486,243.43495,100.0,0.0
20230509T1700,15.490245,1.6,93.74533,8.373386,244.53665,100.0,0.0
20230509T1800,15.020246,1.7,94.51965,7.145796,229.08562,100.0,0.0
20230509T1900,14.770246,1.5,93.832855,8.669949,221.63354,100.0,0.0
20230509T2000,14.500245,1.2,92.78122,10.44,223.60281,100.0,0.0
20230509T2100,14.170245,0.9,93.92676,12.096214,233.47115,96.0,0.0
20230509T2200,13.900246,0.5,94.4087,12.10157,247.24902,94.0,0.0
20230509T2300,13.780245,0.1,93.72258,11.609651,240.25513,76.0,0.0
20230510T0000,13.490245,0.0,92.8459,13.363711,242.74467,91.0,0.0
20230510T0100,13.290245,0.0,93.63577,12.245293,245.69547,62.0,0.0
20230510T0200,13.000245,0.0,95.24523,10.315115,240.75117,76.0,0.0
20230510T0300,12.950245,0.1,94.115524,11.753877,242.65013,82.0,0.0
20230510T0400,12.580245,0.0,94.5358,9.983106,244.359,40.0,1.4303031
20230510T0500,12.620245,0.1,94.03693,10.636766,246.0375,55.0,26.666664
20230510T0600,12.900246,0.0,92.13645,11.841756,250.46335,39.0,36.36364
20230510T0700,13.240245,0.0,89.74444,13.1041975,254.0546,25.0,44.848488
20230510T0800,13.730246,0.0,84.010826,13.276144,257.4712,26.400002,44.0
20230510T0900,14.340245,0.0,75.81106,13.910169,259.56253,33.0,39.999996
20230510T1000,14.500245,0.0,65.33665,15.484185,268.6678,37.0,37.57576
20230510T1100,15.100245,0.0,58.87997,14.917212,261.67435,37.0,37.57576
20230510T1200,15.460245,0.0,56.54471,16.520823,258.69006,40.0,35.757576
20230510T1300,15.420245,0.0,57.083202,16.09969,259.69516,45.0,32.727272
20230510T1400,15.470245,0.0,58.770767,15.629972,262.05652,28.0,43.0303
20230510T1500,15.130245,0.0,62.16951,14.417988,267.1376,17.0,49.696968
20230510T1600,14.760245,0.0,65.08342,16.039202,260.9605,69.0,18.18182
20230510T1700,14.370245,0.0,67.991455,13.358861,255.96376,38.0,36.969692
20230510T1800,13.790245,0.0,69.700455,9.178235,244.44003,18.0,49.090908
20230510T1900,12.770246,0.0,76.52457,6.638072,229.39871,21.900002,43.65106
20230510T2000,12.180245,0.0,80.3759,6.1305785,220.23636,30.0,0.0
20230510T2100,11.590245,0.0,84.66458,6.1305785,220.23636,43.0,0.0
20230510T2200,11.710245,0.0,81.6863,6.193674,234.46233,56.0,0.0
20230510T2300,11.750245,0.0,82.36088,5.0911684,225.0,63.0,0.0
20230511T0000,11.540245,0.0,84.086136,4.8965297,216.02737,69.0,0.0
20230511T0100,11.380245,0.0,85.97105,6.489992,236.30994,75.0,0.0
20230511T0200,11.130245,0.0,89.027054,4.3349743,228.36647,66.0,0.0
20230511T0300,11.0602455,0.0,90.66077,3.563818,225.0,73.0,0.0
20230511T0400,10.990245,0.0,91.08508,4.1046314,232.12502,70.0,1.1228956
20230511T0500,11.210245,0.0,90.24503,5.95906,244.98311,69.0,18.18182
20230511T0600,11.400246,0.0,90.07783,6.162207,263.29016,56.0,26.060608
20230511T0700,11.970245,0.0,87.438324,5.8048253,277.125,47.0,31.51515
20230511T0800,12.980246,0.0,81.254684,4.73506,278.74615,41.0,35.151512
20230511T0900,13.630245,0.0,74.92569,4.0249224,280.30487,44.0,33.333336
20230511T1000,13.820246,0.1,73.751564,3.563818,315.0,93.0,3.6363637
20230511T1100,14.400246,0.2,70.73015,5.00128,329.7436,96.0,1.8181801
20230511T1200,14.360246,0.2,70.86618,5.495161,328.39252,96.0,1.8181801
20230511T1300,14.540245,0.2,72.50062,7.9526596,354.8056,92.0,4.242425
20230511T1400,14.580245,0.8,71.53554,8.669949,4.7636414,84.0,9.090908
20230511T1500,14.610246,0.8,68.13484,7.342588,11.309921,61.0,23.030302
20230511T1600,14.100245,0.1,70.239746,6.130579,3.3664398,70.0,17.575756
20230511T1700,13.540245,0.0,75.4189,3.2599385,353.65985,72.0,16.363636
20230511T1800,12.970245,0.0,79.78651,2.4149535,333.43497,57.0,25.454548
20230511T1900,11.750245,0.3,90.40916,3.563818,315.0,29.0,40.56229
20230511T2000,10.980246,0.0,93.3228,5.154415,294.77515,36.0,0.0
20230511T2100,10.770246,0.0,93.878746,5.506941,281.30994,74.0,0.0
20230511T2200,10.620245,0.0,96.50002,6.162207,353.29016,53.0,0.0
20230511T2300,10.890245,0.0,95.02926,0.8049845,333.43497,30.0,0.0
20230512T0000,11.130245,0.0,93.457016,1.835647,281.30994,31.0,0.0
20230512T0100,10.720245,0.0,95.02166,2.4149535,296.56506,38.0,0.0
20230512T0200,11.110246,0.0,94.7205,1.4399999,270.0,40.0,0.0
20230512T0300,11.040245,0.0,96.51401,0.8049845,296.56506,27.300001,0.0
20230512T0400,10.740245,0.0,98.6651,0.35999998,270.0,24.6,3.8703032
20230512T0500,10.510245,0.0,99.5926,0.35999998,89.99999,39.0,36.36364
20230512T0600,11.090245,0.0,97.81678,1.1384199,18.434952,54.0,27.272726
20230512T0700,12.000245,0.0,92.38709,2.52,360.0,57.0,25.454548
20230512T0800,12.720245,0.0,88.6899,2.8799999,360.0,50.0,29.69697
20230512T0900,13.490245,0.1,83.645874,3.2399998,360.0,54.0,27.272726
20230512T1000,15.140245,0.1,78.207115,7.2805495,8.530762,64.0,21.212122
20230512T1100,15.690246,0.1,72.0855,8.287822,357.51044,50.0,29.69697
20230512T1200,16.330246,0.1,66.27685,10.182337,351.8699,48.0,30.90909
20230512T1300,16.810246,0.0,61.767952,11.525623,358.21008,26.0,44.242424
20230512T1400,16.700245,0.2,61.992973,11.885453,1.7356873,42.0,34.545456
20230512T1500,16.270247,0.3,65.11296,11.525623,1.7899017,24.900002,44.909092
20230512T1600,16.340246,0.0,66.01196,10.495713,5.906128,41.0,35.151512
20230512T1700,16.410246,0.0,67.462135,8.669949,4.7636414,32.0,40.606064
20230512T1800,15.460245,0.2,74.443794,7.9932976,7.765167,38.0,36.969692
20230512T1900,14.070246,0.1,80.75376,6.130579,356.63354,28.0,42.074078
20230512T2000,13.690246,0.0,83.89398,5.506941,348.69006,26.0,0.0
20230512T2100,12.830245,0.0,88.05033,6.5693827,350.5377,20.0,0.0
20230512T2200,11.820246,0.0,92.00522,7.24486,26.565033,38.0,0.0
20230512T2300,11.340245,0.0,93.594315,6.6185193,22.380127,38.0,0.0
20230513T0000,11.300245,0.0,94.66584,7.729527,27.75853,25.0,0.0
20230513T0100,11.050245,0.0,95.612305,7.172949,17.525558,23.7,0.0
20230513T0200,11.630245,0.0,94.1128,8.557102,14.620865,23.1,0.0
20230513T0300,11.680245,0.0,93.67553,6.725354,15.524109,59.0,0.0
20230513T0400,11.640245,0.0,93.42278,6.638072,12.528809,77.0,1.4407407
20230513T0500,11.870245,0.0,92.00852,6.87779,6.0090027,91.0,4.8484864
20230513T0600,12.340245,0.0,89.37169,8.209263,15.255127,93.0,3.6363637
20230513T0700,13.090245,0.0,84.89591,8.373386,25.463333,87.0,7.2727275
20230513T0800,13.840245,0.0,80.236176,8.225035,23.198593,94.0,3.0303025
20230513T0900,13.940246,0.1,78.59923,8.891344,21.370605,80.0,11.515152
20230513T1000,14.470245,0.1,78.05114,10.365251,20.323135,63.0,21.818182
20230513T1100,14.860246,0.1,70.62988,11.043261,19.025604,50.0,29.69697
20230513T1200,15.430245,0.0,66.981224,11.177405,14.931412,56.0,26.060608
20230513T1300,15.620245,0.1,67.887314,10.8955765,7.594635,67.0,19.393942
20230513T1400,15.500245,1.3,69.43579,10.829959,15.422165,57.0,25.454548
20230513T1500,15.430245,1.2,71.17127,11.090103,35.75389,60.0,23.636362
20230513T1600,15.730246,0.2,72.14128,10.799999,53.130096,52.0,28.48485
20230513T1700,15.530245,0.0,74.009926,8.714677,51.70984,49.0,30.303032
20230513T1800,14.980246,0.0,78.809944,6.1094027,44.999985,34.0,39.39394
20230513T1900,13.510245,0.0,81.984856,5.95906,25.016876,37.0,37.565323
20230513T2000,12.920245,0.0,84.08277,6.151683,20.556046,38.0,0.03080808
20230513T2100,11.950245,0.0,86.265594,5.506941,11.309921,31.0,0.0
20230513T2200,11.990245,0.0,86.91189,5.1919937,33.690063,57.0,0.0
20230513T2300,11.990245,0.0,86.91189,4.5536795,341.56506,20.0,0.0
20230514T0000,11.380245,0.0,89.10925,5.154415,24.775131,18.0,0.0
20230514T0100,10.8102455,0.0,91.195,5.5887027,14.931412,21.0,0.0
20230514T0200,10.420245,0.0,92.91242,5.4477882,7.594635,32.0,0.0
20230514T0300,10.050245,0.0,95.05555,4.802999,12.994629,73.0,0.0
20230514T0400,10.110246,0.0,96.41752,4.0249224,349.69516,71.0,2.2154882
20230514T0500,10.350245,0.0,95.58398,3.6179552,354.28943,70.0,17.575756
20230514T0600,11.250245,0.1,92.15323,3.8773184,338.1986,70.0,17.575756
20230514T0700,12.300245,0.2,88.47435,5.771239,356.42368,89.0,6.060605
20230514T0800,13.480246,0.0,82.975624,7.2359104,5.7105865,81.0,10.909091
20230514T0900,14.400246,0.0,78.45928,7.5942073,5.440323,79.0,12.121214
20230514T1000,14.830245,0.0,76.250336,8.669949,355.23636,72.0,16.363636
20230514T1100,15.500245,0.1,72.19467,9.531505,349.11447,67.0,19.393942
20230514T1200,16.060246,0.1,70.77047,10.365251,339.67688,68.0,18.78788
20230514T1300,16.970245,0.1,66.906006,10.041354,345.46555,46.0,32.121212
20230514T1400,17.210245,0.0,64.49515,7.9932976,352.23483,72.0,16.363636
20230514T1500,15.620245,0.9,70.16415,6.87779,353.991,73.0,15.757578
20230514T1600,15.870245,0.2,70.73336,9.178235,25.559967,61.0,23.030302
20230514T1700,15.3102455,0.0,77.147865,4.6938252,4.398697,48.0,30.90909
20230514T1800,14.200245,0.3,82.67972,5.5887027,284.93143,38.0,36.969692
20230514T1900,12.730246,0.2,89.882965,6.3690495,317.29062,28.0,43.0303
20230514T2000,12.100245,0.4,92.20833,4.896529,287.10272,47.0,0.7178451
20230514T2100,11.700245,0.1,94.053406,2.6208394,254.0546,39.0,0.0
20230514T2200,11.190246,0.0,95.3618,4.3349743,274.76364,67.0,0.0
20230514T2300,10.910245,0.0,95.542496,4.3349743,221.63354,74.0,0.0
20230515T0000,10.660245,0.0,95.91889,4.6938257,212.47119,33.0,0.0
20230515T0100,10.350245,0.0,95.90701,5.904439,217.5686,24.0,0.0
20230515T0200,10.280245,0.0,96.03386,5.95906,205.01689,21.0,0.0
20230515T0300,9.890245,0.0,97.788445,4.0249224,190.30484,29.0,0.0
20230515T0400,9.660245,0.0,98.91355,3.6179552,185.71059,39.0,5.5656567
20230515T0500,10.150246,0.1,98.65514,4.73506,188.74615,53.0,27.878788
20230515T0600,11.020246,1.3,94.843704,3.7585104,196.69925,64.0,21.212122
20230515T0700,11.980246,0.2,94.444916,3.8268526,228.81409,42.0,34.545456
20230515T0800,13.300245,0.1,92.406,3.319036,257.4712,27.0,43.636364
20230515T0900,14.800245,0.2,82.53645,3.2399998,270.0,44.0,33.333336
20230515T1000,15.650246,0.2,79.11951,4.1046314,307.875,94.0,3.0303025
20230515T1100,16.410246,0.1,70.933105,2.2768397,341.56506,81.0,10.909091
20230515T1200,17.070246,0.2,65.64137,1.9386592,21.801407,61.0,23.030302
20230515T1300,17.000246,0.3,63.672985,2.2768397,18.434952,62.0,22.424244
20230515T1400,16.370245,0.6,65.17916,2.7416782,336.8014,64.0,21.212122
20230515T1500,16.250246,0.8,65.814674,4.8965297,323.97263,66.0,19.999998
20230515T1600,16.270247,1.2,67.16122,7.4128532,330.94543,66.0,19.999998
20230515T1700,14.240245,1.1,84.5754,4.802999,12.994629,58.0,24.848484
20230515T1800,13.950245,0.3,89.62308,5.4477882,352.40536,73.0,15.757578
20230515T1900,13.150246,0.8,93.13413,5.0911684,315.0,62.0,22.424244
20230515T2000,12.120245,0.6,95.781334,4.452954,284.03625,51.0,1.309091
20230515T2100,11.570246,0.5,97.2423,4.5536795,288.43497,65.0,0.0
20230515T2200,11.8102455,0.2,98.55083,4.6938257,302.4712,48.0,0.0
20230515T2300,11.830245,0.0,96.990555,5.634891,296.56506,48.0,0.0
20230516T0000,11.620245,0.0,97.11404,4.0249224,333.43497,44.0,0.0
20230516T0100,11.620245,0.0,97.11404,5.0911684,315.0,48.0,0.0
20230516T0200,11.270246,0.0,96.456955,4.6938257,327.5288,40.0,0.0
20230516T0300,11.670245,0.2,94.05188,5.815978,338.1986,81.0,0.0
20230516T0400,11.480246,0.0,95.693275,6.379216,343.61047,72.0,2.8499997
20230516T0500,11.380245,0.1,95.689384,9.47012,351.25385,71.0,16.969696
20230516T0600,11.200245,0.1,95.8107,11.901798,356.5318,57.0,25.454548
20230516T0700,11.190246,0.4,95.10632,14.4,360.0,89.0,6.060605
20230516T0800,11.450245,0.1,92.04253,16.263872,5.07959,96.0,1.8181801
20230516T0900,11.700245,0.2,88.419556,15.496736,2.6629944,55.0,26.666664
20230516T1000,11.480246,0.0,90.084274,12.144331,348.02386,76.0,13.939394
20230516T1100,12.030245,0.1,86.44875,14.241629,343.85568,76.0,13.939394
20230516T1200,12.250245,0.2,84.115395,17.581125,349.38034,65.0,20.60606
20230516T1300,12.430245,0.2,80.19439,20.532627,2.009552,88.0,6.666666
20230516T1400,12.410245,0.1,80.5183,19.493261,4.236374,89.0,6.060605
20230516T1500,12.100245,0.2,79.116875,18.359999,360.0,88.0,6.666666
20230516T1600,12.090245,0.1,75.99287,17.294992,357.61407,77.0,13.333332
20230516T1700,12.020246,0.0,71.91887,16.56,360.0,66.0,19.999998
20230516T1800,11.620245,0.0,68.5325,15.517629,3.9909058,76.0,13.939394
20230516T1900,11.250245,0.0,63.86893,14.113653,5.856003,84.0,9.090908
20230516T2000,10.940246,0.0,62.502922,13.004921,4.7636414,96.0,0.1191918
20230516T2100,10.530245,0.0,63.742363,12.979984,3.1798248,93.0,0.0
20230516T2200,10.050245,0.0,67.76179,10.739833,13.570435,96.0,0.0
20230516T2300,9.630245,0.0,68.05263,10.08,360.0,95.0,0.0
20230517T0000,9.090245,0.0,68.806404,10.853866,354.28943,88.0,0.0
20230517T0100,8.690246,0.0,69.25881,11.525623,358.21008,77.0,0.0
20230517T0200,8.280246,0.0,70.112915,10.853866,5.7105865,81.0,0.0
20230517T0300,7.8902454,0.0,72.15886,10.182337,8.130096,66.0,0.0
20230517T0400,7.520245,0.0,74.751335,10.538843,7.853302,45.0,6.3363633
20230517T0500,7.8302455,0.0,75.769455,11.720751,10.619659,31.0,41.21212
20230517T0600,8.880245,0.0,72.76641,13.009903,14.420761,31.0,41.21212
20230517T0700,10.140245,0.0,70.94783,14.707222,21.54097,14.0,51.51515
20230517T0800,11.640245,0.0,63.292072,18.289274,36.193207,43.0,33.939392
20230517T0900,12.500245,0.0,57.320644,18.947083,38.82982,96.0,1.8181801
20230517T1000,13.330245,0.0,54.507633,18.79255,36.430847,75.0,14.545455
20230517T1100,14.000245,0.0,54.154163,19.586119,36.027374,71.0,16.969696
20230517T1200,14.230246,0.0,53.68708,19.08,31.890793,85.0,8.48485
20230517T1300,14.760245,0.0,53.381527,19.022177,29.475876,95.0,2.4242413
20230517T1400,14.710245,0.0,53.742172,18.057508,23.49855,75.0,14.545455
20230517T1500,14.720245,0.0,53.89522,18.25026,22.011276,79.0,12.121214
20230517T1600,14.200245,0.0,55.746155,16.595179,24.34108,73.0,15.757578
20230517T1700,13.800245,0.0,56.97915,15.2947035,26.565033,77.0,13.333332
20230517T1800,13.000245,0.0,59.002666,13.1041975,20.924484,55.0,26.666664
20230517T1900,11.960245,0.0,61.919968,12.0694,17.35402,30.0,41.81818
20230517T2000,11.030245,0.0,64.72118,11.726277,17.878693,17.7,4.256616
20230517T2100,10.180245,0.0,67.552216,9.904906,19.093475,12.0,0.0
20230517T2200,8.780245,0.0,72.49038,10.883676,34.2157,26.0,0.0
20230517T2300,8.150246,0.0,74.71007,9.19939,30.579224,39.0,0.0
20230518T0000,7.5802455,0.0,76.75103,7.729527,27.75853,55.0,0.0
20230518T0100,6.8202453,0.0,80.35439,7.289444,20.224854,55.0,0.0
20230518T0200,6.2402453,0.0,82.75646,7.072878,14.743561,48.0,0.0
20230518T0300,5.920245,0.0,84.49429,7.69592,10.7842865,52.0,0.0
20230518T0400,5.8202453,0.0,84.90251,8.4042845,9.865799,16.0,10.71734
20230518T0500,7.400245,0.0,80.32997,9.114471,9.090271,12.900001,52.18182
20230518T0600,9.110246,0.0,74.15516,9.9571085,12.528793,1.2,59.272728
20230518T0700,10.780245,0.0,68.83158,11.753877,27.349869,0.6,59.636364
20230518T0800,12.510245,0.0,64.79346,14.84318,50.906143,44.0,33.333336
20230518T0900,14.250245,0.0,58.097576,16.981165,57.994614,84.0,9.090908
20230518T1000,15.200245,0.0,54.552963,13.397612,30.699707,87.0,7.2727275
20230518T1100,15.860246,0.0,54.089394,16.563911,42.357452,99.0,0.0
20230518T1200,16.320246,0.0,53.24843,14.618837,37.99872,100.0,0.0
20230518T1300,16.540245,0.0,52.540764,12.287555,31.827438,91.0,4.8484864
20230518T1400,16.580246,0.0,52.769722,12.4811535,33.231705,93.0,3.6363637
20230518T1500,16.450245,0.0,53.209988,13.237038,44.999985,93.0,3.6363637
20230518T1600,16.060246,0.0,56.350666,13.104198,52.815292,92.0,4.242425
20230518T1700,15.520246,0.0,58.541527,9.1641035,44.999985,88.0,6.666666
20230518T1800,14.840245,0.0,62.142925,6.297428,30.963745,77.0,13.333332
20230518T1900,13.730246,0.0,65.65736,7.8954163,24.227737,81.0,10.909091
20230518T2000,12.910245,0.0,68.09967,8.089993,20.854446,77.0,1.4296296
20230518T2100,12.230246,0.0,70.73177,8.225035,23.198593,72.0,0.0
20230518T2200,12.770246,0.0,67.4154,8.209263,15.255127,48.0,0.0
20230518T2300,11.830245,0.0,70.944595,8.891344,21.370605,32.0,0.0
20230519T0000,11.320246,0.0,72.330376,8.287822,34.380325,32.0,0.0
20230519T0100,10.790245,0.0,75.296555,8.049845,26.565033,20.0,0.0
20230519T0200,9.760245,0.0,78.26069,8.373386,25.463333,17.7,0.0
20230519T0300,9.520246,0.0,80.4258,8.225035,23.198593,21.0,0.0
20230519T0400,9.320246,0.0,81.51981,7.968939,18.434952,47.0,7.336027
20230519T0500,10.290245,0.0,80.37356,6.0347,17.35402,27.6,43.272728
20230519T0600,11.400246,0.0,74.99056,7.072878,14.743561,23.400002,45.81818
20230519T0700,12.610246,0.0,70.22643,9.19939,30.579224,16.800001,49.81818
20230519T0800,14.010245,0.0,65.72017,11.753876,49.96974,71.0,16.969696
20230519T0900,15.040245,0.0,63.4798,12.229406,47.38594,97.0,1.2121224
20230519T1000,15.880245,0.0,61.67216,11.792404,31.263718,79.0,12.121214
20230519T1100,16.340246,0.0,60.617935,15.192682,36.326813,89.0,6.060605
20230519T1200,16.350246,0.0,60.826763,14.565548,39.986877,100.0,0.0
20230519T1300,16.360247,0.0,61.077682,13.324863,38.418045,94.0,3.0303025
20230519T1400,16.300245,0.0,60.814667,12.979984,33.690063,98.0,0.6060612
20230519T1500,16.070246,0.0,61.549873,12.287555,31.827438,87.0,7.2727275
20230519T1600,15.950245,0.0,61.772923,11.631956,21.801407,92.0,4.242425
20230519T1700,15.550245,0.0,62.90918,10.365251,20.323135,93.0,3.6363637
20230519T1800,15.000245,0.0,64.51892,8.427383,19.983109,96.0,1.8181801
20230519T1900,14.490245,0.0,65.96235,6.830519,18.434952,96.0,1.8181801
20230519T2000,13.970245,0.0,68.09218,6.0347,17.35402,81.0,1.3969697
20230519T2100,13.420245,0.0,71.115135,6.489992,19.440033,69.0,0.0
20230519T2200,12.720245,0.0,75.276024,7.072878,14.743561,70.0,0.0
20230519T2300,12.840245,0.0,74.531494,6.5693827,9.462311,69.0,0.0
20230520T0000,12.620245,0.3,75.77334,6.519877,6.340164,78.0,0.0
20230520T0100,12.030245,0.1,79.97246,6.87779,6.0090027,76.0,0.0
20230520T0200,11.940246,0.0,82.38613,6.489992,3.1798248,73.0,0.0
20230520T0300,11.940246,0.0,83.90731,6.519877,353.65985,67.0,0.0
20230520T0400,11.830245,0.0,85.210045,6.12,360.0,54.0,6.886363
20230520T0500,12.350245,0.0,84.75363,6.489992,3.1798248,54.0,27.272726
20230520T0600,13.110246,0.0,81.71139,6.849467,3.0127716,64.0,21.212122
20230520T0700,14.070246,0.0,79.14811,8.654986,16.927505,67.0,19.393942
20230520T0800,14.740245,0.0,77.210976,12.475961,46.16913,88.0,6.666666
20230520T0900,15.850245,0.0,74.21494,12.599998,53.130096,100.0,0.0
20230520T1000,16.490246,0.0,72.52419,11.435313,28.178574,91.0,4.8484864
20230520T1100,17.050245,0.0,71.95717,14.982228,35.217575,96.0,1.8181801
20230520T1200,17.800245,0.0,70.54486,13.551501,39.610672,100.0,0.0
20230520T1300,18.400246,0.0,69.87498,10.296251,36.469223,100.0,0.0
20230520T1400,18.780245,0.0,68.62967,8.049845,26.565033,95.0,2.4242413
20230520T1500,18.730246,0.0,69.847755,9.793058,17.102722,78.0,12.727271
20230520T1600,18.620245,0.0,72.7691,9.531505,10.885529,93.0,3.6363637
20230520T1700,18.290245,0.0,74.39415,8.287822,357.51044,98.0,0.6060612
20230520T1800,17.830246,0.0,76.78759,7.208994,357.13757,95.0,2.4242413
20230520T1900,16.460245,0.0,82.420135,7.5599995,360.0,30.000002,41.81818
20230520T2000,15.630245,0.0,84.510216,8.311245,4.9697266,29.400002,6.280404
20230520T2100,14.450245,0.0,89.0744,7.5942073,5.440323,29.1,0.0
20230520T2200,13.8102455,0.0,90.564896,7.342588,11.309921,50.0,0.0
20230520T2300,13.230246,0.0,92.64678,6.6185193,22.380127,40.0,0.0
20230521T0000,12.980246,0.0,93.310005,4.510787,28.610443,48.0,0.0
20230521T0100,13.400246,0.0,93.27113,4.5536795,18.434952,29.400002,0.0
20230521T0200,13.010245,0.0,94.74321,4.5536795,18.434952,30.000002,0.0
20230521T0300,12.800245,0.0,95.48971,5.1544156,347.90524,30.000002,0.0
20230521T0400,12.780245,0.0,95.61543,3.7585104,343.30075,58.0,6.729798
20230521T0500,12.220245,0.0,97.38833,1.609969,333.43497,58.0,24.848484
20230521T0600,13.510245,0.0,93.83259,1.5273507,315.0,71.0,16.969696
20230521T0700,15.180245,0.0,87.455795,2.4149535,333.43497,61.0,23.030302
20230521T0800,17.220245,0.0,79.86843,3.319036,347.4712,7.8,55.272728
20230521T0900,18.960245,0.0,74.50849,3.671294,11.309921,52.0,28.48485
20230521T1000,20.730246,0.0,69.42125,3.4152596,18.434952,18.0,49.090908
20230521T1100,21.900246,0.0,65.01215,5.3517847,19.653809,10.0,53.939396
20230521T1200,23.190245,0.0,61.54146,6.9899354,11.888657,15.0,50.909096
20230521T1300,24.030245,0.0,58.22605,7.342588,11.309921,23.0,46.060608
20230521T1400,24.410246,0.0,55.24129,7.2805495,8.530762,32.0,40.606064
20230521T1500,24.340246,0.0,53.356785,8.287822,357.51044,23.0,46.060608
20230521T1600,23.920246,0.0,55.082684,9.826088,8.426956,40.0,35.757576
20230521T1700,22.540245,0.0,60.95676,6.162207,6.7098236,28.500002,42.727272
20230521T1800,20.750246,0.5,69.24573,3.0758414,339.44397,29.7,42.0
20230521T1900,19.090246,0.0,75.55298,5.8603754,312.51044,29.7,42.0
20230521T2000,17.980246,0.0,80.28663,5.4833565,293.1986,29.7,7.0699997
20230521T2100,16.700245,0.0,85.34902,4.32,270.0,29.400002,0.0
20230521T2200,17.250246,0.0,85.29628,6.28713,256.7595,33.0,0.0
20230521T2300,16.940245,0.0,85.81885,5.991594,237.26477,37.0,0.0
20230522T0000,15.530245,0.0,89.163185,5.1165614,219.28941,28.500002,0.0
20230522T0100,15.350245,0.0,89.55752,5.315336,208.30077,27.0,0.0
20230522T0200,14.540245,0.0,91.39484,4.802999,192.99461,25.0,0.0
20230522T0300,13.980246,0.0,92.44695,3.2599385,186.3402,24.0,0.0
20230522T0400,14.0602455,0.0,92.5734,3.9763298,185.19443,17.0,14.287878
20230522T0500,14.980246,0.0,91.36416,4.73506,171.25385,25.0,44.848488
20230522T0600,16.720245,0.0,86.243515,4.3349743,184.76364,25.0,44.848488
20230522T0700,18.660246,0.0,78.988884,4.198285,210.96376,17.0,49.696968
